condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,test_acc
mixed_context,dfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.0,0.397705078125
task_aligned,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.936767578125
task_aligned,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.925048828125
mixed_context,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.370361328125
mixed_context,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.368896484375
mixed_context,dfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,0.401123046875
mixed_context,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.35595703125
mixed_context,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.445068359375
mixed_context,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.447998046875
task_aligned,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.9287109375
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.75390625
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.746337890625
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.762451171875
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.75390625
task_aligned,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.9228515625
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.78564453125
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.77001953125
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.725830078125
task_aligned,dfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.1,0.88623046875
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.743408203125
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.7353515625
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.75048828125
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.739013671875
task_aligned,dfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.1,0.898193359375
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.748291015625
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.748046875
mixed_context,dfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.0,0.4052734375
mixed_context,dfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.0,0.39697265625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.0,0.4091796875
mixed_context,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.4560546875
task_aligned,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.93505859375
mixed_context,dfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.0,0.337890625
mixed_context,dfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.0,0.36083984375
task_aligned,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.90380859375
mixed_context,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.446044921875
mixed_context,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.43994140625
mixed_context,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.453125
mixed_context,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.423583984375
mixed_context,dfa_random,0.0,2.0,0.0,14.0,512.0,0.15,0.0,0.395751953125
task_aligned,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.9306640625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.430908203125
task_aligned,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.939453125
task_aligned,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.912841796875
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.6337890625
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.625244140625
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.695068359375
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.677001953125
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.679931640625
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.681640625
task_aligned,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.923095703125
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.809814453125
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.802978515625
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.75390625
task_aligned,dfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.1,0.878173828125
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.806396484375
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.80810546875
task_aligned,dfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.1,0.880615234375
mixed_context,dfa_random,0.0,1.0,0.0,14.0,512.0,0.15,0.0,0.39208984375
mixed_context,dfa_random,0.0,0.0,0.0,14.0,512.0,0.15,0.0,0.3984375
mixed_context,dfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.0,0.41796875
mixed_context,dfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.0,0.351318359375
task_aligned,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.89990234375
task_aligned,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.892822265625
mixed_context,dfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.0,0.429443359375
mixed_context,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.4248046875
mixed_context,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.346923828125
mixed_context,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.343505859375
mixed_context,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.426025390625
task_aligned,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.950439453125
task_aligned,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.942138671875
mixed_context,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.432373046875
mixed_context,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.4208984375
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.72314453125
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.70654296875
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.690673828125
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.68408203125
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.7861328125
task_aligned,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.91357421875
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.693359375
task_aligned,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.90576171875
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.780029296875
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.80859375
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.811279296875
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.64111328125
task_aligned,dfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.2,0.87646484375
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.7890625
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.786865234375
task_aligned,dfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,0.85888671875
mixed_context,dfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.0,0.422607421875
mixed_context,dfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.0,0.4189453125
mixed_context,dfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.0,0.42822265625
mixed_context,dfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.0,0.435302734375
mixed_context,dfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.0,0.446533203125
task_aligned,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.902099609375
task_aligned,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.88134765625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.433837890625
mixed_context,dfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.0,0.432861328125
task_aligned,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.926025390625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.400390625
mixed_context,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.413818359375
mixed_context,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.419189453125
mixed_context,dfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.0,0.357421875
task_aligned,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.935791015625
mixed_context,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.35107421875
mixed_context,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.42236328125
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.6943359375
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.647216796875
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.607421875
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.654541015625
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.77490234375
task_aligned,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.9140625
task_aligned,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.922119140625
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.697998046875
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.85986328125
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.781005859375
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.779052734375
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.793701171875
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.77783203125
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.71142578125
task_aligned,dfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.2,0.8486328125
task_aligned,dfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,0.866943359375
mixed_context,dfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.0,0.412353515625
task_aligned,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.900146484375
mixed_context,dfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.0,0.376953125
mixed_context,dfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.0,0.367919921875
mixed_context,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.342041015625
task_aligned,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.902099609375
mixed_context,dfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.0,0.416748046875
task_aligned,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.9521484375
mixed_context,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.407470703125
mixed_context,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.396240234375
mixed_context,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.362548828125
mixed_context,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.4833984375
task_aligned,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.94775390625
task_aligned,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.95166015625
mixed_context,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.426025390625
mixed_context,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.417236328125
mixed_context,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.4208984375
task_aligned,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.913330078125
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.665283203125
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.68212890625
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.676025390625
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.862548828125
task_aligned,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.935302734375
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.626220703125
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.651123046875
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.862060546875
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.867919921875
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.8662109375
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.87109375
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.85595703125
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.67919921875
task_aligned,dfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.2,0.8720703125
task_aligned,dfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.2,0.845458984375
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.86474609375
task_aligned,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.914794921875
mixed_context,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.480712890625
mixed_context,dfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.0,0.423095703125
mixed_context,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.480224609375
mixed_context,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.277587890625
task_aligned,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.86572265625
mixed_context,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.46826171875
mixed_context,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.27099609375
mixed_context,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.32470703125
mixed_context,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.2783203125
mixed_context,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.343994140625
task_aligned,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.936767578125
task_aligned,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.9326171875
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.677978515625
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.684326171875
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.59521484375
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.68212890625
task_aligned,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.94970703125
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.687744140625
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.67431640625
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.689697265625
task_aligned,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.93212890625
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.831298828125
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.831298828125
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.869384765625
task_aligned,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.926513671875
task_aligned,dfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.2,0.838623046875
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.852783203125
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.8271484375
task_aligned,dfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.2,0.870361328125
task_aligned,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.90625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.47021484375
mixed_context,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.454345703125
mixed_context,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.480224609375
mixed_context,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.484619140625
mixed_context,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.480712890625
mixed_context,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.432373046875
mixed_context,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.424560546875
task_aligned,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.91357421875
task_aligned,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.922119140625
mixed_context,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.34130859375
mixed_context,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.3408203125
mixed_context,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.34912109375
task_aligned,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.938720703125
mixed_context,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.34814453125
mixed_context,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.337158203125
task_aligned,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.9365234375
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.601318359375
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.567138671875
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.563232421875
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.904541015625
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.6181640625
task_aligned,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.94970703125
task_aligned,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.939453125
task_aligned,dfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.2,0.85693359375
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.895263671875
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.85546875
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.847900390625
task_aligned,dfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.2,0.896484375
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.900634765625
task_aligned,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.910888671875
mixed_context,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.4,0.459716796875
mixed_context,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.4,0.486328125
mixed_context,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.406982421875
mixed_context,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.3359375
task_aligned,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.90283203125
mixed_context,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.51416015625
mixed_context,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.4,0.462158203125
mixed_context,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.4,0.32861328125
task_aligned,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.94091796875
mixed_context,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.344482421875
mixed_context,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.326904296875
mixed_context,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.258056640625
mixed_context,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.494873046875
task_aligned,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.9345703125
mixed_context,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.4,0.3388671875
mixed_context,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.4,0.33935546875
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.60986328125
task_aligned,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.946533203125
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.629150390625
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.60400390625
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.90966796875
task_aligned,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.9404296875
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.6298828125
task_aligned,dfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.2,0.877685546875
task_aligned,dfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.2,0.873291015625
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.90380859375
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.9072265625
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.91015625
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.5458984375
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.90673828125
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.913818359375
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.889404296875
task_aligned,dfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.2,0.8720703125
task_aligned,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.904052734375
mixed_context,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.518798828125
mixed_context,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.5185546875
mixed_context,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.5283203125
mixed_context,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.3212890625
task_aligned,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.9140625
mixed_context,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.5107421875
mixed_context,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.523193359375
mixed_context,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.3359375
mixed_context,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.312744140625
mixed_context,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.277587890625
mixed_context,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.321533203125
mixed_context,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.499267578125
mixed_context,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.269775390625
task_aligned,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.95068359375
task_aligned,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.94287109375
task_aligned,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.9375
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.505126953125
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.612060546875
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.4765625
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.51171875
task_aligned,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.92529296875
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.640869140625
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.637939453125
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.61376953125
task_aligned,dfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.2,0.869384765625
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.884765625
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.895751953125
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.890869140625
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.642333984375
task_aligned,dfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.2,0.858642578125
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.891845703125
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.902099609375
mixed_context,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.47412109375
mixed_context,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.442138671875
mixed_context,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.452392578125
