source_file,cell,condition,method,seed,feedback_seed,feedback_rank,damping,adaptive_lr,epoch,n_train,n_test,input_noise,train_label_noise,loss,train_eval_acc,test_acc,raw_param_cosine,method_param_cosine,method_hidden_projected_step,method_hidden_norm_ratio,factorization_log_corr_mean,factorization_rel_error_mean,gradsq_factor_log_corr_mean,adam_factor_log_corr_mean,adam_exact_log_corr_mean,adam_diagk_update_cosine_mean,adam_m_diagk_update_cosine_mean
results/infodfa_adam_diagk_approx_v1/shards/shard_45/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_adam_hidden,2.0,1.0,0.0,,0.003,100.0,512.0,4096.0,0.15,0.2,0.0135880345478653,1.0,0.207275390625,0.4044260680675506,0.2926439940929413,12.614039903566203,9.548097468797817,0.6641753315925598,0.3981533199548721,0.1181702204048633,0.2504423707723617,0.1784339621663093,0.8607059419155121,0.8146690726280212
results/infodfa_adam_diagk_approx_v1/shards/shard_15/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,3.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,1.6257199604297057e-05,1.0,0.25390625,0.368276298046112,0.3204095661640167,0.1160931993688407,0.3214410833695663,1.0000000596046448,0.0300396988168358,0.5000444316137873,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_59/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,0.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,3.596167152863927e-05,1.0,0.198974609375,0.4957566857337951,0.4591147303581238,0.2504374540727331,0.3429802994757415,1.0000000596046448,0.0119044326711446,0.5001172141128336,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_27/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,4.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,2.3484992652811343e-06,1.0,0.233642578125,0.4878979325294494,0.4915040135383606,0.0866017126319625,0.2852710896043374,1.0000000596046448,0.0011397577909519,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_19/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,3.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,3.053636874028598e-06,1.0,0.245361328125,0.5107227563858032,0.4123954176902771,0.1008198039913256,0.3419882235292404,1.0000000596046448,0.0027621104964055,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_55/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,0.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,4.417078798724106e-06,1.0,0.19921875,0.5840965509414673,0.5449862480163574,0.1077088937954342,0.2969113301494395,1.0000000596046448,0.0024737799249123,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_7/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,2.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,2.071344897558447e-05,1.0,0.205322265625,0.4355640411376953,0.3496898710727691,0.1443082987297195,0.3273421242180551,1.0000000596046448,0.0192977213300764,0.5000482130199089,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_63/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,1.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,3.868802650686121e-06,1.0,0.176025390625,0.6727181077003479,0.6181842684745789,0.1990150255681827,0.2922118932330874,1.0000000596046448,0.002462198404828,1.0000000596046448,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_23/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,4.0,0.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,4.520555194176268e-06,1.0,0.226806640625,0.5577951669692993,0.5327638387680054,0.0981008778312611,0.2777518224432658,1.0000000596046448,0.0062489348929375,0.5003215500328224,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_11/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,2.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,0.000186926787137,1.0,0.201416015625,0.4130429029464721,0.258482962846756,0.1715034858963458,0.3856203439717096,1.0000000596046448,0.4125441908836365,9.32586817725678e-06,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_3/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_diag_activity_sqrt,1.0,1.0,0.0,0.1,,100.0,512.0,4096.0,0.15,0.2,7.436219311784953e-05,1.0,0.185791015625,0.3465840518474579,0.2524986863136291,0.1413670085888769,0.3492499900343088,1.0000000596046448,0.1156214065849781,2.151235730707413e-05,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_25/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,0.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,0.3764243125915527,0.998046875,0.20703125,0.4016336500644684,0.4016336500644684,0.0144008864014794,1.0,0.6644842326641083,0.920565903186798,0.7188243567943573,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_31/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,3.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,107.01185607910156,0.91015625,0.23681640625,0.3297729790210724,0.3297729790210724,0.0152944319367117,1.0,0.9085050523281096,0.5337701439857483,0.6725212931632996,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_28/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,2.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,34.81603240966797,0.296875,0.133544921875,0.646902322769165,0.646902322769165,0.1975971957200522,1.0,0.9575320780277252,0.4971127361059189,0.6312211006879807,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_26/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,1.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,62.93706130981445,0.5234375,0.149169921875,0.4154737293720245,0.4154737293720245,0.0883406259215088,1.0,0.9656892716884612,0.7644985094666481,0.6405593752861023,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_30/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,3.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,20.57147979736328,0.314453125,0.1494140625,0.5210921168327332,0.5210921168327332,0.1554517465938367,1.0,0.9358384609222412,0.5134228318929672,0.609039694070816,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_33/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,4.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,3.135941982269287,0.994140625,0.2158203125,0.3122711479663849,0.3122711479663849,0.0112517421224526,1.0,0.7232857048511505,0.8024111390113831,0.709653228521347,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_32/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,4.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,7798.9462890625,0.431640625,0.167724609375,0.2751218676567077,0.2751218676567077,0.0108493592825893,1.0,0.9778704643249512,0.3829139620065689,0.6468956768512726,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_27/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,1.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,5942.892578125,0.3984375,0.14404296875,0.3323465585708618,0.3323465585708618,0.0246072652325326,1.0,0.9833752512931824,0.3676894232630729,0.646866574883461,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_24/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,0.0,0.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,225.0113220214844,0.615234375,0.1767578125,0.4241325259208679,0.4241325259208679,0.0337503797360373,1.0,0.9635599553585052,0.4259845688939094,0.6388462483882904,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_29/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,dfa_sgd,2.0,1.0,0.0,,,100.0,512.0,4096.0,0.15,0.2,96.6067352294922,0.423828125,0.14794921875,0.546150803565979,0.546150803565979,0.0654932707797209,1.0,0.9649017751216888,1.0042277052998545,0.6432296335697174,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_14/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,4.0,0.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0063068261370062,1.0,0.471435546875,0.6091687083244324,0.1102681010961532,0.7406190405559451,1.078955644308446,1.0000000596046448,0.2690752521157264,7.619508437528566e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_58/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,1.0,1.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0069156531244516,1.0,0.420166015625,0.5629077553749084,0.1142753064632415,0.7401087735676022,1.0756805106158591,1.0000000596046448,0.2711594179272651,5.359730934628715e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_46/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,0.0,0.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0069032423198223,1.0,0.4501953125,0.5797210335731506,0.115615464746952,0.7797887292131901,1.1696934885299055,1.0000000596046448,0.2586420625448227,9.392318247591902e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_18/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,4.0,1.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0064900242723524,1.0,0.439453125,0.5624005198478699,0.1149109452962875,0.8017671660789716,1.1688785206539514,0.5011747907847166,0.2634428590536117,2.1172780861888896e-08,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_54/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,1.0,0.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0067379642277956,1.0,0.425048828125,0.6114595532417297,0.1147119253873825,0.7626529251474632,1.1295883290829345,0.502762135816738,0.2590415999293327,9.401822183008336e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_62/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,2.0,0.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0061183990910649,1.0,0.47412109375,0.5710648894309998,0.1164983287453651,0.8132632836639193,1.134821936646139,0.8949351012706757,0.255811408162117,0.0037619428864843,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_6/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,3.0,0.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0065406314097344,1.0,0.471923828125,0.577987790107727,0.118223488330841,0.8702076310794444,1.1468684979405623,1.0000000596046448,0.2703489512205124,-3.850513705105919e-08,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_2/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,2.0,1.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0063674300909042,1.0,0.4716796875,0.6048680543899536,0.1155753806233406,0.7871251399168154,1.1232082974355009,1.0000000596046448,0.2547657936811447,2.359711004373821e-07,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_10/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,3.0,1.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0066736484877765,1.0,0.47509765625,0.5991984605789185,0.1123159453272819,0.7574782389848361,1.1133678534361249,1.0000000596046448,0.2763750851154327,3.14182102556515e-09,,,,
results/infodfa_adam_diagk_approx_v1/shards/shard_50/infodfa_adam_diagk_results.csv,nuisance_hard,nuisance_dominant,ndfa_activity,0.0,1.0,0.0,0.03,,100.0,512.0,4096.0,0.15,0.2,0.0071499003097414,1.0,0.4541015625,0.599070131778717,0.1084756702184677,0.7024780281573172,1.1224454255503975,1.0000000596046448,0.2615792006254196,2.950796158529556e-07,,,,
